Energy,DeltaPara,DeltaPerp,BetaPara,BetaPerp
18.306,0.1460222807742306,0.1516230043797265,0.448683416826075,0.448683416826075
18.5989,0.1586307910897614,0.1640553399172659,0.4342110444661508,0.4342110444661508
18.8964,0.1689194699296307,0.1741734860828936,0.4202985713445317,0.4202985713445317
19.1988,0.1775699226238751,0.1826587424368954,0.4069099409828313,0.4069099409828313
19.5061,0.1850392130070005,0.1899680491022258,0.3940258410365354,0.3940258410365354
19.8184,0.1916862351441162,0.1964601259143,0.3815819521118905,0.3815819521118905
20.1357,0.1978109528697622,0.2024348162680504,0.3695101472835213,0.3695101472835213
20.4582,0.2042856401348839,0.2087641841463464,0.3578916833608604,0.3578916833608604
20.7858,0.210359743772148,0.2146976077093755,0.3441844736549779,0.3441844736549779
21.1188,0.2145417366548825,0.2187433217997504,0.3299359276185834,0.3299359276185834
21.4571,0.2172174903986118,0.2212871342338508,0.3163086239671814,0.3163086239671814
21.8009,0.2189899228764172,0.2229317813375538,0.3032691196035967,0.3032691196035967
22.1503,0.220114567776838,0.2239326627467071,0.2907910286037706,0.2907910286037706
22.5053,0.2207913187168306,0.2244895762139745,0.2788511939223436,0.2788511939223436
22.8661,0.2212938413561603,0.2248760274543499,0.2674224412237878,0.2674224412237878
23.2327,0.2220139576347664,0.2254837492983384,0.2561877883978164,0.2561877883978164
23.6053,0.2220683468998938,0.2254292736730931,0.2437430746029072,0.2437430746029072
23.9838,0.2208852464311006,0.224140781859666,0.2319128628373367,0.2319128628373367
24.3685,0.2190726985397236,0.2222261502197006,0.2206631870407099,0.2206631870407099
24.7594,0.2168098220323627,0.2198644198104898,0.2099544409709783,0.2099544409709783
25.1566,0.2141986689550588,0.2171575402311645,0.1997637468198214,0.1997637468198214
25.5603,0.2113261318961461,0.2141922828292349,0.1900739449545696,0.1900739449545696
25.9705,0.2082844506549704,0.2110608165530094,0.1808601016838985,0.1808601016838985
26.3873,0.2052163475201488,0.2079057714348229,0.172068361860655,0.172068361860655
26.8109,0.2019414469259236,0.2045466633707048,0.1632883056438299,0.1632883056438299
27.2413,0.1983248773247252,0.2008485558871662,0.1549594951602223,0.1549594951602223
27.6786,0.1945309089011647,0.1969756357251359,0.1470599053127128,0.1470599053127128
28.1231,0.1906165938021503,0.1929848407192371,0.1395648171350086,0.1395648171350086
28.5747,0.1866226401184575,0.1889168375945536,0.1324553830519464,0.1324553830519464
29.0337,0.1825781386093716,0.1848006107597092,0.1257098806538007,0.1257098806538007
29.5,0.1785137586707666,0.1806667895526297,0.1193116725014197,0.1193116725014197
29.9739,0.1744791726016093,0.1765649472383886,0.1132407677509091,0.1132407677509091
30.4555,0.1704234712573975,0.172444109487736,0.1073528170256627,0.1073528170256627
30.9449,0.1663148976559645,0.1682724559161164,0.101788019849796,0.101788019849796
31.4421,0.1622116521679988,0.1641081372124467,0.0965095655014824,0.0965095655014824
31.9475,0.1581221498195732,0.1599594724403835,0.0915013850193195,0.0915013850193195
32.460899999999995,0.154060320935426,0.1558403695441276,0.0867550673283695,0.0867550673283695
32.9827,0.1500341120784022,0.151758685579185,0.0822553686349198,0.0822553686349198
33.513,0.1460511240963234,0.1477219691120406,0.0779892187730531,0.0779892187730531
34.05179999999999,0.1421170358164593,0.1437358573508015,0.0739456725082068,0.0739456725082068
34.59929999999999,0.1382325428339543,0.139800985754857,0.0701122539133957,0.0701122539133957
35.1557,0.1343813154373549,0.1359009674946584,0.0664782744363478,0.0664782744363478
35.72109999999999,0.1306015876146077,0.1320739903909636,0.0631086729527273,0.0631086729527273
36.29559999999999,0.1269352405343137,0.1283618904980329,0.059923684839724,0.059923684839724
36.8794,0.123366261755643,0.1247486038979361,0.0569000907883041,0.0569000907883041
37.4727,0.1198879082830593,0.1212273385481697,0.0540295183720817,0.0540295183720817
38.0755,0.1165012243662011,0.1177991053654854,0.0513044765956792,0.0513044765956792
38.6882,0.1132102699370092,0.1144679048685467,0.0487172147475995,0.0487172147475995
39.3107,0.1100460530933146,0.1112647208396136,0.0462610571978967,0.0462610571978967
39.9432,0.1069801544531216,0.1081610904791385,0.0438292542579123,0.0438292542579123
40.5861,0.1039257154957425,0.1050701026873854,0.0414392621665689,0.0414392621665689
41.2393,0.1008791968961551,0.1019881958992926,0.039179892589162,0.039179892589162
41.9031,0.0978730112274585,0.0989477388454868,0.0370420509819283,0.0370420509819283
42.5776,0.0949154306330858,0.0959569720358098,0.0350212757978452,0.0350212757978452
43.263,0.0920096884017718,0.0930190931263303,0.0331107783120434,0.0331107783120434
43.9595,0.0891540183591928,0.0901323017637157,0.0313043078090256,0.0313043078090256
44.6673,0.0863378372334844,0.0872859818611261,0.0295966982588752,0.0295966982588752
45.3865,0.083529374011224,0.08444833483291,0.0279987309563681,0.0279987309563681
46.1174,0.080811965499535,0.0817026628255275,0.0266429376629608,0.0266429376629608
46.86,0.0782465211160488,0.079109853287018,0.02535332440978,0.02535332440978
47.6147,0.0757801703726653,0.0766169997653774,0.0241265706063632,0.0241265706063632
48.3816,0.0733997478115568,0.0742109130369701,0.0229595648336684,0.0229595648336684
49.1609,0.0710973701790036,0.0718836833100913,0.0218492221093556,0.0218492221093556
49.9528,0.068867379046808,0.069629626567831,0.0207928519281274,0.0207928519281274
50.7576,0.0667047417458997,0.0674436826253497,0.0197875629203138,0.0197875629203138
51.5753,0.0646051533941762,0.0653215285533779,0.0188311341155182,0.0188311341155182
52.4062,0.0625623446914417,0.0632568690641425,0.0179212810219456,0.0179212810219456
53.2506,0.0605591344106255,0.0612324982372299,0.0170557128941203,0.0170557128941203
54.1087,0.0586074013064398,0.0592602736635842,0.0162807553183347,0.0162807553183347
54.9806,0.056744357280902,0.057377388975179,0.0155788216262953,0.0155788216262953
55.8667,0.0549684485541657,0.0555822659973046,0.0149074750765692,0.0149074750765692
56.767,0.0532632616011676,0.0538584763226686,0.0142654972452546,0.0142654972452546
57.682,0.0516225659891336,0.0521997648302216,0.0136514574799643,0.0136514574799643
58.6117,0.0500438425540572,0.0506035985082964,0.0130643473507491,0.0130643473507491
59.5564,0.0485261342532122,0.0490690010377757,0.0125027547056912,0.0125027547056912
60.5165,0.0470754663170764,0.0476019775685622,0.0119655877844173,0.0119655877844173
61.4921,0.0456929982116923,0.0462036733543376,0.0114284771937933,0.0114284771937933
62.4834,0.0443399141719409,0.0448352570368314,0.0108607404421873,0.0108607404421873
63.4908,0.0429982367503779,0.0434787331359171,0.0103212537430811,0.0103212537430811
64.5145,0.0416854608695823,0.0421515822505625,0.0098084033550478,0.0098084033550478
65.5547,0.040405031901027,0.0408572358038027,0.0093211465890549,0.0093211465890549
66.6118,0.0391581096258147,0.0395968375062296,0.0088582113772594,0.0088582113772594
67.6859,0.0379452639748963,0.0383709456039326,0.0084184006124813,0.0084184006124813
68.7775,0.0367661209603878,0.0371791700001103,0.0080004756479251,0.0080004756479251
69.8867,0.0356205409926372,0.0360213602703529,0.0076034203160033,0.0076034203160033
71.0138,0.0345079457070865,0.0348969252394642,0.0072260955859341,0.0072260955859341
72.15910000000001,0.0334276865722885,0.0338052040493874,0.006867617184073,0.006867617184073
73.32300000000001,0.0323790496669837,0.0327454699793635,0.0065269952029386,0.0065269952029386
74.5057,0.0313614044391195,0.0317170820606677,0.0062033129272311,0.0062033129272311
75.70759999999999,0.0303739235568707,0.0307192010866008,0.0058957359250883,0.0058957359250883
76.92889999999998,0.02941596873885,0.0297511790609278,0.005603477365113,0.005603477365113
78.16989999999998,0.0284867823021266,0.0288122480277224,0.0053257532777771,0.0053257532777771
79.43099999999998,0.0275855550421853,0.0279015881342742,0.0050618526321383,0.0050618526321383
80.7125,0.0267115716398523,0.0270184745857358,0.0048110651687704,0.0048110651687704
82.0147,0.0258641102792786,0.0261621764045147,0.0045727432327022,0.0045727432327022
83.33800000000001,0.0250424130042603,0.0253319261425158,0.0043462417114881,0.0043462417114881
84.68269999999998,0.0242457378433447,0.0245269733459314,0.0041309071618609,0.0041309071618609
86.04910000000001,0.023473369910839,0.0237465949156062,0.0039262830726622,0.0039262830726622
87.4377,0.0227245683060056,0.0229900409069391,0.0037318212564313,0.0037318212564313
88.84870000000001,0.0219987485072458,0.0222567197690753,0.0035470280845103,0.0035470280845103
90.2825,0.0212952284491631,0.0215459415473099,0.0033714247241976,0.0033714247241976
91.7395,0.0206133480844146,0.0208570386271535,0.0032045431862618,0.0032045431862618
93.2201,0.0199524636662564,0.0201893599989104,0.0030459487647293,0.0030459487647293
94.7246,0.0193119937437749,0.019542317663065,0.0028952355287575,0.0028952355287575
96.2535,0.0186912899418154,0.0189152560756208,0.0027520014987694,0.0027520014987694
97.8071,0.0180898021789334,0.0183076191022269,0.0026158759794632,0.0026158759794632
99.3858,0.0175069564594221,0.0177188264992444,0.0024865087517814,0.0024865087517814
100.99,0.0169421892046227,0.0171483086811816,0.0023635483201663,0.0023635483201663
102.62,0.01639497433046,0.0165955341202376,0.0022466914250109,0.0022466914250109
104.277,0.0158645550724038,0.0160597379156876,0.002135621988266,0.002135621988266
105.96,0.0153508712941283,0.0155408591286458,0.0020300880252842,0.0020300880252842
107.671,0.0148529364684693,0.0150379011892444,0.0019297583325557,0.0019297583325557
109.409,0.0143706915331732,0.0145508042855648,0.0018344263257358,0.0018344263257358
111.175,0.0139034826466013,0.0140789080543035,0.0017438212669699,0.0017438212669699
112.97,0.0134507158701079,0.0136216125471091,0.0016576878762475,0.0016576878762475
114.794,0.0130120702794834,0.0131785936378071,0.0015758234351696,0.0015758234351696
116.648,0.0125870010548011,0.0127493010502053,0.0014980024192802,0.0014980024192802
118.531,0.0121754159261088,0.0123336417066873,0.0014240600533593,0.0014240600533593
120.445,0.0117765681400817,0.0119308615871372,0.0013537644737285,0.0013537644737285
122.39,0.0113901875444323,0.0115406879076083,0.0012869455226952,0.0012869455226952
124.366,0.0110159960159953,0.0111628398942256,0.0012234429435668,0.0012234429435668
126.375,0.0106533624450449,0.010796680367923,0.0011630352547806,0.0011630352547806
128.415,0.0103024013820467,0.0104423250189489,0.0011056423532522,0.0011056423532522
130.489,0.009962445061767,0.0100990988538395,0.0010510771421482,0.0010510771421482
132.597,0.0096338686651089,0.0097673752136358,0.0009992031194807,0.0009992031194807
134.73800000000003,0.0093154433265373,0.0094459247693639,0.0009476366489237,0.0009476366489237
136.91400000000002,0.0090056544569541,0.0091332282927839,0.000898729416577,0.000898729416577
139.12500000000003,0.0087050021900562,0.0088297843680611,0.0008523515436925,0.0008523515436925
141.372,0.0084132944477793,0.0085353982512536,0.0008083667973769,0.0008083667973769
143.656,0.0081302817390952,0.0082498181130293,0.0007666507887487,0.0007666507887487
145.97600000000003,0.0078559220107551,0.007973001938414,0.0007270999817902,0.0007270999817902
148.334,0.0075897972810159,0.0077045287150869,0.0006895887331399,0.0006895887331399
150.73000000000002,0.0073317356401088,0.0074442259018026,0.0006540185759642,0.0006540185759642
153.16400000000002,0.0070815433333164,0.0071918992227322,0.0006202895085655,0.0006202895085655
155.639,0.0068387404754859,0.006947066031633,0.0005882919541046,0.0005882919541046
158.153,0.0066033526267152,0.0067097536368424,0.0005579552813542,0.0005579552813542
160.70700000000002,0.0063750913579339,0.0064796730515673,0.000529189508849,0.000529189508849
163.30300000000005,0.0061536040329337,0.0062564708801884,0.0005019039013679,0.0005019039013679
165.942,0.005938651034462,0.0060399079938284,0.0004760210182039,0.0004760210182039
168.622,0.0057302179773254,0.0058299725993169,0.0004514766247191,0.0004514766247191
171.346,0.0055278972565923,0.0056262572107041,0.0004281958592566,0.0004281958592566
174.115,0.0053314738282677,0.005428548783967,0.0004061122643967,0.0004061122643967
176.92700000000002,0.0051409403392171,0.0052368438322144,0.0003851788129851,0.0003851788129851
179.78600000000003,0.0049559030812526,0.0050507506547038,0.0003653183570163,0.0003653183570163
182.6910000000001,0.0047763791411832,0.0048702913048914,0.0003464859188695,0.0003464859188695
185.642,0.0046027874279778,0.0046958900710865,0.0003286286155292,0.0003286286155292
188.642,0.0044336661487531,0.0045260909619106,0.000309421097423,0.000309421097423
191.689,0.0042679746555699,0.0043598617287007,0.0002912999750158,0.0002912999750158
194.787,0.0041060416723252,0.0041975400174294,0.0002742350286487,0.0002742350286487
197.934,0.0039479833771499,0.0040392539210611,0.0002581739491034,0.0002581739491034
201.132,0.00379359564626,0.0038848131733359,0.0002430525315865,0.0002430525315865
204.382,0.0036426851808501,0.0037340416345884,0.0002288163557712,0.0002288163557712
207.6850000000001,0.0034950294570068,0.0035867378816014,0.0002154138383705,0.0002154138383705
211.04,0.0033504585043985,0.0034427576126884,0.0002027991550335,0.0002027991550335
214.451,0.0032085535210615,0.0033017149293273,0.0001909197043334,0.0001909197043334
217.916,0.0030690826723119,0.0031634179156008,0.0001797386074807,0.0001797386074807
221.437,0.0029316479221204,0.0030275202758575,0.0001693460657752,0.0001693460657752
225.016,0.002795997829036,0.0028938374770577,0.0001598174369795,0.0001598174369795
228.652,0.0026618052752387,0.0027621278993887,0.0001508269298326,0.0001508269298326
232.347,0.0025283723183092,0.0026318091597103,0.0001423414197424,0.0001423414197424
236.102,0.0023949894345045,0.0025023278579126,0.0001343336019008,0.0001343336019008
239.917,0.0022608287802603,0.0023730718200296,0.0001267774643266,0.0001267774643266
243.795,0.0021247847263463,0.0022432488702114,0.0001196452392745,0.0001196452392745
247.735,0.0019854911907136,0.0021119512564658,0.0001126317545847,0.0001126317545847
251.738,0.001840152260729,0.0019770985981931,0.0001050364042771,0.0001050364042771
255.807,0.0016851630877674,0.0018362729431358,9.795231960642236e-05,9.795231960642236e-05
259.941,0.0015159220846033,0.0016869769556591,9.134629561372996e-05,9.134629561372996e-05
264.142,0.0013238858688977,0.0015249387382089,8.518584566062905e-05,8.518584566062905e-05
268.411,0.0010924388177666,0.0013445658933806,7.944122958627038e-05,7.944122958627038e-05
270.198,0.0009786851922646,0.0012673705694437,7.719727857080997e-05,7.719727857080997e-05
270.248,0.0009755531076241,0.0012657009859367,7.679603312866012e-05,7.674226593637473e-05
270.298,0.0009722448888258,0.0012638985952139,7.639479177561773e-05,7.621489466140172e-05
270.348,0.0009688495760481,0.0012620338269188,7.59935545086562e-05,7.561618378738009e-05
270.398,0.00096536414072,0.0012601109952365,7.559232132475081e-05,7.494409524701995e-05
270.448,0.0009618660276547,0.0012581200691072,7.52895626447339e-05,7.419353386425299e-05
270.498,0.0009583554047453,0.0012560412459532,7.488833761787966e-05,7.336449964429577e-05
270.548,0.0009547384401649,0.0012538458677609,7.44871166650257e-05,7.245801162861745e-05
270.598,0.00095106823885,0.0012514542801268,7.418437020701303e-05,7.146489849610455e-05
270.648,0.0009474948852222,0.0012487238659571,7.398009824083126e-05,7.050133038535438e-05
270.698,0.00094397561177,0.0012459128099444,7.357888949191123e-05,7.007173024920482e-05
270.748,0.0009403467833491,0.0012433260388862,7.307921438110211e-05,6.975523611835202e-05
270.798,0.0009366091612427,0.0012408735366756,7.257954332925566e-05,6.94020496680783e-05
270.848,0.0009327946067982,0.001238477736914,7.207987633337331e-05,6.900401861350338e-05
270.898,0.0009289081614707,0.001236109204898,7.158021339045823e-05,6.856420006857942e-05
270.948,0.0009249487768421,0.0012337549052893,7.108055449751663e-05,6.808055596596329e-05
270.998,0.0009209108055621,0.0012313922045075,7.058089965155836e-05,6.753576269443998e-05
271.048,0.0009167814937147,0.0012289814118133,7.00812488495944e-05,6.693695351297823e-05
271.098,0.0009125184941363,0.0012265135871605,6.958160208864008e-05,6.63381373484036e-05
271.148,0.0009081029242909,0.0012239824507258,6.91804297895664e-05,6.573931420586967e-05
271.198,0.0009036326743547,0.0012214421455549,6.897620237324746e-05,6.524238771631157e-05
271.248,0.0008991856883936,0.0012189479323781,6.887044941285237e-05,6.474545425908887e-05
271.298,0.0008948084171147,0.0012165043219874,6.886317090540666e-05,6.424851383934081e-05
271.348,0.0008904298009116,0.0012140675312787,6.875742600023104e-05,6.364966283641637e-05
271.398,0.0008860061889051,0.0012116188140414,6.875015554206437e-05,6.305080488123241e-05
271.448,0.0008815896887007,0.0012091407578562,6.874288910408662e-05,6.235003635312876e-05
271.498,0.0008771428137986,0.0012065959674651,6.87356266833344e-05,6.164926088301164e-05
271.548,0.0008726407883983,0.0012040351542655,6.872836827684707e-05,6.094847847599794e-05
271.598,0.0008680148607055,0.001201388323485,6.872111388166657e-05,6.014578551141249e-05
271.648,0.0008633136439035,0.0011986338761335,6.891080434254578e-05,5.9444989245934045e-05
271.698,0.0008586342515102,0.0011958974097835,6.919896923267812e-05,5.884608968466535e-05
271.748,0.0008540002803519,0.0011932292497654,6.958560854911353e-05,5.824718320691748e-05
271.798,0.0008493854374015,0.0011905342007029,6.997225186505147e-05,5.7546366191996926e-05
271.848,0.0008447884283951,0.0011878382747065,7.04573696014014e-05,5.694744589656426e-05
271.898,0.0008402149566461,0.001185190856283,7.094249133136755e-05,5.624661507413024e-05
271.948,0.0008356937731819,0.0011824554672433,7.152608747586528e-05,5.544387372977458e-05
271.998,0.0008311834881289,0.0011796826205302,7.201121718425025e-05,5.47430291201413e-05
272.048,0.0008266287805949,0.0011769018953158,7.259482130129672e-05,5.394027399872984e-05
272.098,0.0008221598627181,0.0011740425533848,7.327689982407393e-05,5.3137511996389366e-05
272.148,0.0008177489987859,0.0011711030223383,7.386051190194594e-05,5.233474311818104e-05
272.198,0.0008133195760809,0.0011681345262187,7.444412795584131e-05,5.1633870994945376e-05
272.248,0.0008089073572089,0.0011651859958483,7.502774798283726e-05,5.093299200594656e-05
272.298,0.0008044382744343,0.0011622333486143,7.551290155615965e-05,5.023210615623204e-05
272.348,0.0007999059474134,0.0011592766386484,7.609652952059883e-05,4.95312134508431e-05
272.398,0.0007953706634618,0.0011563389906884,7.668016144938627e-05,4.8830313894815554e-05
272.448,0.0007907795703308,0.0011533529022269,7.726379733961025e-05,4.802750386739652e-05
272.498,0.0007861832525675,0.0011503469818577,7.794590761221501e-05,4.7326590625184245e-05
272.548,0.0007815340215177,0.0011473513446204,7.852955141658627e-05,4.652376692163184e-05
272.598,0.0007767495072465,0.0011443050098377,7.921166959752704e-05,4.572093638754191e-05
272.648,0.0007718188728738,0.0011412630980062,7.999226215213705e-05,4.491809902792852e-05
272.698,0.0007668822760739,0.0011382072511689,8.116674034907843e-05,4.401335122201484e-05
272.748,0.0007621696055091,0.0011350239510209,8.253816333774742e-05,4.300669297480635e-05
272.798,0.0007576507978454,0.0011317655153573,8.390959026754444e-05,4.210193154287379e-05
272.848,0.0007532244553004,0.0011284590191948,8.528102113557651e-05,4.1095259679641226e-05
272.898,0.000748918643178,0.0011250142369357,8.67509263628091e-05,4.008858101588462e-05
272.948,0.0007447769569689,0.0011215421369727,8.822083552250663e-05,3.918379918237701e-05
272.998,0.0007407842859307,0.0011179589282059,8.96907486117811e-05,3.80752033067424e-05
273.048,0.0007369504017099,0.00111416518133,9.116066562775668e-05,3.706850427131455e-05
273.098,0.0007334585453449,0.0011101809402942,9.272905699140824e-05,3.606179845528057e-05
273.148,0.0007305073106322,0.0011058212079893,9.400204100444483e-05,3.515698948939454e-05
273.198,0.0007276057198181,0.0011013625234209,9.429032469701734e-05,3.4965499133334925e-05
273.248,0.0007242140188161,0.0010972286629749,9.418473060937944e-05,3.50797128889172e-05
273.298,0.0007204363319981,0.0010933554093573,9.40791404340797e-05,3.519391988373799e-05
273.348,0.0007164371031505,0.0010896178141912,9.39735541682538e-05,3.530812012274706e-05
273.398,0.000712261196961,0.0010859810875812,9.386797180904018e-05,3.5422313610889794e-05
273.448,0.0007079263339503,0.0010824301828709,9.376239335357945e-05,3.553650035310686e-05
273.498,0.0007034346808262,0.0010789609398412,9.365681879901524e-05,3.565068035433458e-05
273.548,0.0006987713109634,0.0010755804390699,9.355124814249348e-05,3.576485361950464e-05
273.598,0.0006938614700385,0.0010723307255277,9.34456813811632e-05,3.587902015354423e-05
273.648,0.0006886798390255,0.0010692515425275,9.353705935988304e-05,3.589127633559023e-05
273.698,0.0006834574784422,0.0010661863548335,9.402232292351532e-05,3.559781491898873e-05
273.748,0.0006783338928856,0.0010629776169888,9.460606079765452e-05,3.5202443160226004e-05
273.798,0.0006732967332648,0.0010596463569944,9.52882729794598e-05,3.480706468999641e-05
273.848,0.000668262229054,0.0010563127001775,9.587201861838456e-05,3.451358313899072e-05
273.898,0.0006631976265345,0.0010529903926113,9.65542385593022e-05,3.411819126053747e-05
273.948,0.0006580741924695,0.0010495958288679,9.713799195167088e-05,3.372279268531859e-05
273.998,0.0006528410586363,0.0010462349592465,9.782021964036744e-05,3.3429291044010826e-05
274.048,0.00064752286272,0.0010429254337159,9.850245119871064e-05,3.303387908992972e-05
274.098,0.0006419994459873,0.0010396228596088,9.91846866238756e-05,3.263846045374285e-05
274.148,0.0006360007545117,0.0010364683782518,9.996539633689268e-05,3.2243035140329106e-05
274.198,0.0006299924440302,0.0010333154708313,0.0001018292845734,3.1439988651417645e-05
274.248,0.0006245099921488,0.0010299611875848,0.0001038901175161,3.053503186923495e-05
274.298,0.0006193172482225,0.001026398583993,0.0001059509543143,2.952816479864708e-05
274.348,0.0006143653780334,0.0010226794215565,0.0001081102653891,2.8623194696084487e-05
274.398,0.0006095936184475,0.0010189118296261,0.0001101711098899,2.77182179406172e-05
274.448,0.0006049649748335,0.0010150059765487,0.0001123304286618,2.671133091131117e-05
274.498,0.0006005517867433,0.0010109759732064,0.0001144897512779,2.580634086458536e-05
274.548,0.0005963713881514,0.0010068071839482,0.0001166490777356,2.4799440553709288e-05
274.598,0.0005924759717649,0.0010024452758139,0.0001187434175522,2.3894437235093084e-05
274.648,0.0005889906997554,0.000997813376934,0.0001206880861604,2.2989427287785283e-05
274.698,0.0005855779777215,0.0009930834253439,0.0001218528728449,2.259392884554384e-05
274.748,0.0005818441582484,0.0009885185542776,0.0001228039825399,2.2300327410050298e-05
274.798,0.0005779165177961,0.0009840180460685,0.0001237482031328,2.2006719360339287e-05
274.848,0.0005739047960919,0.00097951763161,0.0001246934122547,2.171310470122676e-05
274.898,0.0005698535763239,0.0009749898446705,0.0001256366557901,2.141948343752449e-05
274.948,0.000565792248255,0.0009704301714062,0.0001265779337361,2.1125855574039887e-05
274.998,0.0005617522622071,0.0009657339389199,0.0001275182307944,2.073031748978957e-05
275.048,0.0005577773411071,0.0009608514707001,0.0001284555775535,2.043667644114425e-05
275.098,0.0005539785529159,0.0009557263299884,0.0001293929281235,2.0143028807112247e-05
275.148,0.0005505403166384,0.0009501044774569,0.0001301520510344,2.00531818440552e-05
275.198,0.0005471046705554,0.0009445075624005,0.000130037745091,2.1084268188830546e-05
275.248,0.0005431711521518,0.0009394382074861,0.0001295335000717,2.231915521414787e-05
275.298,0.0005387863252397,0.0009347158756277,0.0001289770695276,2.3655939298998106e-05
275.348,0.0005340768328447,0.000930265171211,0.000128418673372,2.499271682236654e-05
275.398,0.0005290874520782,0.0009260217171517,0.0001278583116022,2.63294877890213e-05
275.448,0.0005238188742323,0.000921968285952,0.0001272940148069,2.766625220372772e-05
275.498,0.0005182441101217,0.0009181087641134,0.0001267277523919,2.9003010071245253e-05
275.548,0.0005122958262975,0.0009144723442039,0.0001261595243544,3.033976139632746e-05
275.598,0.0005057537026979,0.0009111689801987,0.0001255893306917,3.167650618372596e-05
275.648,0.0004982890740129,0.0009083765496878,0.0001254248389557,3.280943718661581e-05
275.698,0.0004906807319332,0.0009057080128315,0.0001270052469082,3.302522902923767e-05
275.748,0.0004838706844594,0.0009026510459591,0.0001292355634332,3.283339984525909e-05
275.798,0.0004776756343987,0.000899213376306,0.0001315151189423,3.253966051677117e-05
275.848,0.0004718373557091,0.000895582176145,0.0001337927088125,3.234781830007489e-05
275.898,0.0004662618286207,0.0008918041870457,0.0001360673483368,3.2054065948323484e-05
275.948,0.0004609114648803,0.0008878811821701,0.0001383390375125,3.186221071780975e-05
275.998,0.0004557769354686,0.0008839134017336,0.000140608761041,3.1670348987464124e-05
276.048,0.0004508756887095,0.0008798032553344,0.0001428755342155,3.1376577136212735e-05
276.098,0.0004462993460443,0.0008755305245421,0.0001451403417373,3.1184702420335606e-05
276.148,0.0004422088483045,0.000871061713396,0.0001472219980239,3.0992821218750206e-05
276.198,0.0004381851658228,0.0008665783510357,0.0001484312101057,3.120854803929951e-05
276.248,0.000433809280197,0.000862184859809,0.0001494523474256,3.132236475774946e-05
276.298,0.000429246277092,0.0008577682616818,0.0001504685649694,3.153807863036229e-05
276.348,0.0004246053693601,0.0008533777833892,0.0001514847862554,3.1753786036039215e-05
